book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7470,4961959,4961959,6793325,3,345506391,9780345506400,"Jim Butcher, Mark Powers, Ardian Syaf",2009,"Jim Butcher's the Dresden Files: Storm Front","The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm",eng,4.36,11953,11977,201,57,204,1451,3908,6357,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7639,192510,192510,186149,91,964913980X,0,"José Mauro de Vasconcelos, قاسم صنعوی",1968,"Meu Pé de Laranja Lima","درخت زیبای من",per,4.36,2716,15091,931,164,392,1644,4516,8375,https://images.gr-assets.com/books/1502523710m/192510.jpg,https://images.gr-assets.com/books/1502523710s/192510.jpg
1636,1412138,1412138,1178926,33,441015662,9780441015660,"Patricia Briggs",2008,"Iron Kissed","Iron Kissed (Mercy Thompson, #3)",en-US,4.36,83051,88443,3002,318,1191,10100,31538,45296,https://images.gr-assets.com/books/1358229529m/1412138.jpg,https://images.gr-assets.com/books/1358229529s/1412138.jpg
1734,139069,139069,900140,75,078670621X,9780786706210,"Alfred Lansing",1959,"Endurance: Shackleton's incredible voyage","Endurance: Shackleton's Incredible Voyage",eng,4.36,50142,54026,3459,457,979,5939,18166,28485,https://images.gr-assets.com/books/1391329559m/139069.jpg,https://images.gr-assets.com/books/1391329559s/139069.jpg
2043,400354,400354,819071,81,61092193,9780061092190,"Terry Pratchett",1993,"Men at Arms","Men at Arms (Discworld, #15; City Watch #2)",eng,4.36,54413,62242,1230,127,500,7268,23554,30793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2078,19330,19330,1139913,32,072325804X,9780723258050,"Beatrix Potter",1986,"The Complete Tales of Beatrix Potter","The Complete Tales",,4.36,56807,57461,350,496,1339,7819,15363,32444,https://images.gr-assets.com/books/1355114621m/19330.jpg,https://images.gr-assets.com/books/1355114621s/19330.jpg
2411,21484,21484,1936731,61,316952664,9780316952670,"Herman Wouk",1971,"The Winds of War","The Winds of War (The Henry Family, #1)",en-US,4.36,41940,43439,1181,240,738,5055,14396,23010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2460,9876989,9876989,8097252,19,1421540320,9781421540320,"Kazue Kato, John Werry",2009,"青の祓魔師 1","Blue Exorcist, Vol. 1  (Blue Exorcist, #1)",eng,4.36,39464,39852,473,492,1101,5033,10098,23128,https://images.gr-assets.com/books/1432642113m/9876989.jpg,https://images.gr-assets.com/books/1432642113s/9876989.jpg
2631,29394,29394,6614461,27,441014348,9780441014350,"Jim Butcher",2006,"Cursor's Fury","Cursor's Fury (Codex Alera, #3)",eng,4.36,41344,45918,1126,130,537,4858,17448,22945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2830,154424,154424,2874081,42,1416505016,9781416505010,"Vince Flynn",2005,"Consent to Kill","Consent to Kill (Mitch Rapp, #8)",en-US,4.36,30675,33651,811,197,424,3629,12053,17348,https://images.gr-assets.com/books/1403880384m/154424.jpg,https://images.gr-assets.com/books/1403880384s/154424.jpg
8325,22886113,22886113,42455676,13,1476791619,9781476791620,"Connor Franta",2015,"A Work in Progress","A Work in Progress",eng,4.36,14397,14823,1795,246,554,1678,3466,8879,https://images.gr-assets.com/books/1426466460m/22886113.jpg,https://images.gr-assets.com/books/1426466460s/22886113.jpg
8521,22749539,22749539,42294915,21,439874025,9780439874020,"Pam Muñoz Ryan",2015,Echo,Echo,eng,4.36,14864,15642,3526,208,359,1555,5013,8507,https://images.gr-assets.com/books/1460587774m/22749539.jpg,https://images.gr-assets.com/books/1460587774s/22749539.jpg
8614,25451852,25451852,45216688,4,,0,"Jonathan Renshaw",2015,"Dawn of Wonder","Dawn of Wonder (The Wakening, #1)",eng,4.36,12166,12358,1126,171,357,1224,3748,6858,https://images.gr-assets.com/books/1450681609m/25451852.jpg,https://images.gr-assets.com/books/1450681609s/25451852.jpg
8674,12019355,12019355,15448653,17,1250002826,9781250002820,"Sherrilyn Kenyon",2012,Infamous,"Infamous (Chronicles of Nick, #3)",,4.36,8185,16373,937,81,279,1938,5436,8639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8962,7818881,7818881,10800440,22,525422242,9780525422240,"Heather Brewer",2010,"Twelfth Grade Kills","Twelfth Grade Kills (The Chronicles of Vladimir Tod, #5)",eng,4.36,13282,13845,722,179,422,1758,3420,8066,https://images.gr-assets.com/books/1268256304m/7818881.jpg,https://images.gr-assets.com/books/1268256304s/7818881.jpg
9037,3710603,3710603,14055293,11,1401219217,9781401219220,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Pamela Rambo, Clem Robins, J.G. Jones",2008,"Y: The Last Man - The Deluxe Edition Book One","Y: The Last Man - The Deluxe Edition Book One",eng,4.36,10368,11304,566,78,238,1188,3807,5993,https://images.gr-assets.com/books/1288024278m/3710603.jpg,https://images.gr-assets.com/books/1288024278s/3710603.jpg
9261,24044596,24044596,43644221,6,,0,"Mariana Zapata",2015,,Kulti,,4.36,16112,19214,2158,271,483,2014,5737,10709,https://images.gr-assets.com/books/1419402858m/24044596.jpg,https://images.gr-assets.com/books/1419402858s/24044596.jpg
4812,646056,646056,632206,5,307162346,9780307162340,"Michael Teitelbaum, Sue DiCicco",1989,"The Little Mermaid (Little Golden Storybook)","The Little Mermaid",,4.36,21994,22079,71,323,756,3161,4231,13608,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5113,6120349,6120349,6298472,18,1600104835,9781600104830,"Joe Hill, Gabriel Rodríguez",2009,"Head Games ","Locke & Key, Vol. 2: Head Games",eng,4.36,22505,24279,1430,176,388,2454,8876,12385,https://images.gr-assets.com/books/1351338040m/6120349.jpg,https://images.gr-assets.com/books/1351338040s/6120349.jpg
5450,20803962,20803962,25720207,19,,0,"Penelope Douglas, Nelson Hobbs",2013,"Until You","Until You (Fall Away, #1.5)",,4.36,16757,30100,2107,231,616,3447,9658,16148,https://images.gr-assets.com/books/1392309696m/20803962.jpg,https://images.gr-assets.com/books/1392309696s/20803962.jpg
5488,16150831,16150831,21986944,31,1423157524,9781423157530,"Alexandra Bracken",2014,"In The Afterlight","In The Afterlight (The Darkest Minds, #3)",eng,4.36,25788,28011,3660,186,670,3147,8802,15206,https://images.gr-assets.com/books/1400697474m/16150831.jpg,https://images.gr-assets.com/books/1400697474s/16150831.jpg
6052,6571723,6571723,6764805,4,045123054X,9780451230550,"Rachel Caine",2009,"The Morganville Vampires, Volume 1","The Morganville Vampires, Volume 1 (The Morganville Vampires, #1-2)",eng,4.36,17329,17403,360,214,573,2244,4152,10220,https://images.gr-assets.com/books/1478780633m/6571723.jpg,https://images.gr-assets.com/books/1478780633s/6571723.jpg
6058,1876770,1876770,1877750,69,,0,"Andrzej Sapkowski",1996,"Chrzest ognia","Chrzest ognia (Saga o Wiedźminie, #5)",pol,4.36,10840,19382,517,47,325,2176,6812,10022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6193,6660747,6660747,6633597,18,446556823,9780446556830,"Larissa Ione",2010,"Ecstasy Unveiled","Ecstasy Unveiled (Demonica #4)",eng,4.36,23366,24597,888,140,433,2892,8194,12938,https://images.gr-assets.com/books/1327876614m/6660747.jpg,https://images.gr-assets.com/books/1327876614s/6660747.jpg
47,19063,19063,878368,251,375831002,9780375831000,"Markus Zusak",2005,"The Book Thief","The Book Thief",eng,4.36,1159741,1287798,93611,17892,35360,135272,377218,722056,https://images.gr-assets.com/books/1390053681m/19063.jpg,https://images.gr-assets.com/books/1390053681s/19063.jpg
274,22034,22034,266624,259,451205766,9780451205770,"Mario Puzo, Robert Thompson, Peter Bart",1969,"The Godfather","The Godfather",eng,4.36,256480,270386,5832,2930,5985,30009,83730,147732,https://images.gr-assets.com/books/1394988109m/22034.jpg,https://images.gr-assets.com/books/1394988109s/22034.jpg
364,113946,113946,267076,72,7173040,9780007173040,"Dr. Seuss",1957,"How the Grinch Stole Christmas!","How the Grinch Stole Christmas!",eng,4.36,250602,256127,2204,3438,7227,32673,63395,149394,https://images.gr-assets.com/books/1327958149m/113946.jpg,https://images.gr-assets.com/books/1327958149s/113946.jpg
735,96358,96358,551787,69,930289455,9780930289450,"Alan Moore, Brian Bolland, Tim Sale",1988,"Batman: The Killing Joke ","Batman: The Killing Joke",eng,4.36,113855,123312,3711,883,2751,14311,38045,67322,https://images.gr-assets.com/books/1346331835m/96358.jpg,https://images.gr-assets.com/books/1346331835s/96358.jpg
810,1087204,1087204,2192688,17,1591169151,9781591169150,"Bisco Hatori",2003,"桜蘭高校ホスト部 1","Ouran High School Host Club, Vol. 1 (Ouran High School Host Club, #1)",eng,4.36,113881,114117,949,2338,3593,13572,26298,68316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
863,301736,301736,45331,148,076360013X,9780763600140,"Sam McBratney, Anita Jeram",1988,"Guess How Much I Love You","Guess How Much I Love You",en-US,4.36,104690,107554,1326,1434,3317,13963,25628,63212,https://images.gr-assets.com/books/1320457007m/301736.jpg,https://images.gr-assets.com/books/1320457007s/301736.jpg
987,8621462,8621462,13492114,138,1406311529,9781406311520,"Patrick Ness, Jim Kay, Siobhan Dowd",2011," A Monster Calls ","A Monster Calls",eng,4.36,104579,132593,24522,1622,3307,14260,39473,73931,https://images.gr-assets.com/books/1485991317m/8621462.jpg,https://images.gr-assets.com/books/1485991317s/8621462.jpg
1192,7824322,7824322,10870318,89,399254129,9780399254120,"Ruta Sepetys",2011,"Between Shades of Gray","Between Shades of Gray",eng,4.36,87718,101286,15153,885,1911,10720,34578,53192,https://images.gr-assets.com/books/1327873479m/7824322.jpg,https://images.gr-assets.com/books/1327873479s/7824322.jpg
1274,196970,196970,3043272,3,399231900,9780399231900,"Clement C. Moore, Jan Brett",1986,,"The Night Before Christmas",en-US,4.36,81553,89843,1509,965,2473,12073,21977,52355,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1337,64222,64222,1636617,65,60502932,9780060502940,"Terry Pratchett",2004,"Going Postal","Going Postal (Discworld, #33; Moist von Lipwig, #1)",eng,4.36,75186,82064,2276,346,1093,9312,29258,42055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1416,8709523,8709523,13582370,35,1595143181,9781595143180,"Richelle Mead",2012,"The Golden Lily","The Golden Lily (Bloodlines, #2)",en-US,4.36,86929,91787,6026,688,1779,10687,29356,49277,https://images.gr-assets.com/books/1360599818m/8709523.jpg,https://images.gr-assets.com/books/1360599818s/8709523.jpg
1464,991197,991197,13344769,60,375714839,9780375714830,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",2003,Persepolis,"The Complete Persepolis",en-US,4.36,71353,77274,5335,357,1218,7821,28809,39069,https://images.gr-assets.com/books/1327876995m/991197.jpg,https://images.gr-assets.com/books/1327876995s/991197.jpg
1545,776407,776407,3244521,146,525444440,9780525444440,"A.A. Milne, Ernest H. Shepard",1928,"The House at Pooh Corner","The House at Pooh Corner (Winnie-the-Pooh, #2)",en-US,4.36,69102,71538,866,689,1444,9318,20394,39693,https://images.gr-assets.com/books/1348195621m/776407.jpg,https://images.gr-assets.com/books/1348195621s/776407.jpg
9504,26228034,26228034,46213537,10,356508366,9780356508370,"N.K. Jemisin",2016,"The Obelisk Gate","The Obelisk Gate (The Broken Earth, #2)",eng,4.36,9481,12826,1502,45,137,1214,5164,6266,https://images.gr-assets.com/books/1441406262m/26228034.jpg,https://images.gr-assets.com/books/1441406262s/26228034.jpg
9986,183092,183092,176939,16,310257689,9780310257680,"Terri Blackstock",2006,"Night Light: A Restoration Novel","Night Light (Restoration #2)",,4.35,8471,8862,218,96,172,1115,2658,4821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9998,77431,77431,2393986,60,039330762X,9780393307630,"Patrick O'Brian",1977,"The Mauritius Command","The Mauritius Command",eng,4.35,9421,10733,374,11,111,1191,4240,5180,https://images.gr-assets.com/books/1455373531m/77431.jpg,https://images.gr-assets.com/books/1455373531s/77431.jpg
1603,773951,773951,484402,78,670674249,9780670674240,"Munro Leaf, Robert Lawson",1936,"The Story of Ferdinand","The Story of Ferdinand",,4.35,70961,72547,1216,925,1842,9512,18694,41574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1626,5217282,5217282,3295041,12,1606410423,9781606410420,"Brandon Mull",2009,"Fablehaven: Secrets of the Dragon Sanctuary (Fablehaven, #4)","Secrets of the Dragon Sanctuary (Fablehaven, #4)",eng,4.35,60744,62571,2700,925,1306,6784,19284,34272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1687,53764,53764,551,18,575070706,9780575070710,"Frank Herbert",1977,"The Great Dune Trilogy","The Great Dune Trilogy  ",en-GB,4.35,51454,52082,165,623,1404,5995,14927,29133,https://images.gr-assets.com/books/1419962914m/53764.jpg,https://images.gr-assets.com/books/1419962914s/53764.jpg
1717,32552,32552,15570658,12,1593080646,9781593080650,"Edgar Allan Poe, Benjamin F. Fisher",1849,,"Essential Tales and Poems",en-US,4.35,59354,60696,87,539,1225,7572,18628,32732,https://images.gr-assets.com/books/1328753072m/32552.jpg,https://images.gr-assets.com/books/1328753072s/32552.jpg
1833,348225,2641307,338512,32,60987510,9780060987510,"Nancy E. Turner",1998,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories","These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",eng,4.35,44669,54060,9362,611,1098,5495,18681,28175,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2237,10993282,10993282,15911884,39,451235843,9780451235850,"J.R. Ward",2012,"Lover Reborn","Lover Reborn (Black Dagger Brotherhood, #10)",eng,4.35,57866,64189,4414,457,1589,7834,19247,35062,https://images.gr-assets.com/books/1319144072m/10993282.jpg,https://images.gr-assets.com/books/1319144072s/10993282.jpg
2407,2903736,2903736,2930878,18,441016383,9780441016390,"Jim Butcher",2008,"Princeps' Fury","Princeps' Fury (Codex Alera, #5)",en-US,4.35,42827,46826,871,176,637,5199,17307,23507,https://images.gr-assets.com/books/1315082776m/2903736.jpg,https://images.gr-assets.com/books/1315082776s/2903736.jpg
2975,4983,4983,13908787,2,791071685,9780791071690,"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",2002,"Kurt Vonnegut's Cat Cradle","Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations)",eng,4.35,27519,27533,184,174,370,3130,9902,13957,https://images.gr-assets.com/books/1297118346m/4983.jpg,https://images.gr-assets.com/books/1297118346s/4983.jpg
3214,6339304,6339304,6525245,37,1416595163,9781416595170,"Vince Flynn",2009,"Pursuit of Honor","Pursuit of Honor (Mitch Rapp, #12)",en-US,4.35,27137,29795,828,168,451,3332,10793,15051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3378,13413589,13413589,15955708,20,441020011,9780441020010,"Patricia Briggs",2013,"Frost Burned","Frost Burned (Mercy Thompson, #7)",eng,4.35,36759,48091,3077,100,529,5338,18677,23447,https://images.gr-assets.com/books/1344299919m/13413589.jpg,https://images.gr-assets.com/books/1344299919s/13413589.jpg
3665,10560331,10560331,15467094,33,1423147947,9781423147950,"Ally Carter",2012,"Out of Sight, Out of Time","Out of Sight, Out of Time (Gallagher Girls, #5)",eng,4.35,39918,41849,2296,552,959,4904,12333,23101,https://images.gr-assets.com/books/1314135923m/10560331.jpg,https://images.gr-assets.com/books/1314135923s/10560331.jpg
3673,3475268,3475268,3516587,33,61138010,9780061138010,"Kim Harrison",2009,"White Witch, Black Curse","White Witch, Black Curse (The Hollows, #7)",en-US,4.35,38315,41420,1080,158,678,5049,14243,21292,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3725,10790277,10790277,15702555,18,316187704,9780316187700,"Michael J. Sullivan",2010,"Rise of Empire","Rise of Empire (The Riyria Revelations, #3-4)",eng,4.35,25757,28832,1215,110,381,3016,11157,14168,https://images.gr-assets.com/books/1307960500m/10790277.jpg,https://images.gr-assets.com/books/1307960500s/10790277.jpg
3731,7576115,7576115,9934116,54,385611072,9780385611080,"Terry Pratchett",2010,"I Shall Wear Midnight","I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",eng,4.35,30945,35603,1803,128,549,4334,12431,18161,https://images.gr-assets.com/books/1328232764m/7576115.jpg,https://images.gr-assets.com/books/1328232764s/7576115.jpg
3920,4692,4692,1612436,120,751503894,9780751503890,"Noah Gordon",1986,"The Physician","The Physician (Cole Family Trilogy, #1)",eng,4.35,19310,25952,1369,199,595,2884,8579,13695,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
